motion_index,joint_index,joint_name,err_abs_mean,err_abs_p95,corr_err_vel_abs,corr_err_acc_abs,corr_err_current_abs,reg_r2,reg_beta_vel_abs,reg_beta_acc_abs,reg_beta_current_abs
3,0,idx11_head_joint1,0.0003889495274052024,0.0015210760757327062,0.5573330372155975,0.6163724120944828,,0.41879980695295616,0.26415860315121914,0.44060292937060963,
3,1,idx12_head_joint2,0.0025494848378002644,0.0028321802616119384,-0.24707092371439024,-0.2370313684295224,,0.06824813707351507,-0.15862916099835317,-0.12258075346787865,
3,2,idx21_arm_l_joint1,0.09513571113348007,0.13100700378417968,-0.08129749076352077,-0.04273645702556824,-0.19881007567387296,0.04768001786113574,-0.14962897708815046,0.08415475794804564,-0.19673064125311107
3,3,idx22_arm_l_joint2,0.049289122223854065,0.07756593227386474,-0.1405762558054808,-0.034580410488276106,-0.07045846817179614,0.04185650090418258,-0.29811150904881223,0.19448140629021934,-0.09472740728847355
3,4,idx23_arm_l_joint3,0.0761871337890625,0.15154900550842285,-0.04348098248369896,-0.030152220116398846,0.08470630986717002,0.00922776546112658,-0.07421244247616483,0.03630254372702803,0.0837663433824139
3,5,idx24_arm_l_joint4,0.04479551315307617,0.11914622783660889,-0.0649090110425735,-0.04695416326806359,-0.07090525006425583,0.009609079098735318,-0.06881187254491479,0.0015695757053284646,-0.07356671915069303
3,6,idx25_arm_l_joint5,0.023615796118974686,0.04732944518327713,0.10770288810066683,-0.0015198952545212416,-0.12055398695929607,0.03504773206965506,0.2058840830800663,-0.14903735297240273,-0.10490653077044326
3,7,idx26_arm_l_joint6,0.011516486294567585,0.034180140495300264,0.10770491063615252,0.0024944223854826857,-0.043389527387687796,0.0417532791430949,0.37814438612201007,-0.31930896952809656,-0.04198624367257517
3,8,idx27_arm_l_joint7,0.01083515863865614,0.0521449267864227,0.8848264606537084,0.48390764018961024,0.0029223288570008215,0.7851857848679611,0.9171168180101774,-0.054237083745667075,-0.019745899475197018
3,9,idx61_arm_r_joint1,0.10644695907831192,0.1229095697402954,-0.145694264268927,-0.11686159478499807,0.13161246616826108,0.038099077995381925,-0.18761002567346266,0.05116659637324328,0.12722794333100798
3,10,idx62_arm_r_joint2,0.03357516601681709,0.06043161153793331,-0.15278095084732576,-0.030916957700828338,0.1529759560610026,0.07708047489317404,-0.34473469721281313,0.21761023532327153,0.2035576524932775
3,11,idx63_arm_r_joint3,0.10890050232410431,0.14404609203338622,-0.0733109740911165,-0.052089702432115643,0.09345156355473581,0.014928750107896627,-0.13026614041483087,0.06390826187305101,0.09317955179868073
3,12,idx64_arm_r_joint4,0.028921855613589287,0.04446916580200195,-0.00470232465139738,-0.006954183606833937,-0.0746234666972887,0.005641954489802203,0.008899498797256208,-0.014935131940866403,-0.07477461741770686
3,13,idx65_arm_r_joint5,0.025085825473070145,0.04084599018096923,-0.04812750353131761,-0.031237484242484497,-0.0002658385121294976,0.0028390594421829896,-0.08981393297235374,0.04750055476316449,-0.0012672987653994487
3,14,idx66_arm_r_joint6,0.012133095413446426,0.01906368732452391,0.053458948065609815,-0.04491428758517153,-0.08462215451007583,0.020184471941841475,0.13529808506245802,-0.13165657146307896,-0.08317346168612093
3,15,idx67_arm_r_joint7,0.006333551369607449,0.03314400911331176,0.2696231421603906,0.03319761037787003,-0.07025631676208872,0.23016122291120067,0.9322218411441009,-0.7699369278372801,-0.06223934385952923
3,16,idx41_gripper_l_outer_joint1,0.14291581511497498,0.784546971321106,0.18008181446480495,0.16111453926090222,,0.035221670703683094,0.1311621763214531,0.07200931744450204,
3,17,idx81_gripper_r_outer_joint1,0.08125091344118118,0.7752340316772461,0.14768879209438107,0.052555994213639524,,0.02421609778986944,0.1861408921486185,-0.062311174584927465,
