frame_index,left_gripper_diff,right_gripper_diff
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
100,0.0,0.0
101,0.0,0.0
102,0.0,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.0
106,0.0,0.0
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,0.0,0.0
116,0.0,0.0
117,0.0,0.0
118,0.0,0.0
119,0.0,0.0
120,0.43466666,0.21733333
121,0.652,0.21733333
122,0.21733333,0.21733333
123,0.21733333,0.21733333
124,0.21733333,0.21733333
125,0.21733333,0.21733333
126,0.21733333,0.21733333
127,0.21733333,0.21733333
128,0.21733333,0.21733333
129,0.21733333,0.21733333
130,0.21733333,0.21733333
131,0.21733333,0.21733333
132,0.21733333,0.21733333
133,0.21733333,0.21733333
134,0.21733333,0.21733333
135,0.21733333,0.21733333
136,0.21733333,0.21733333
137,0.21733333,0.21733333
138,0.21733333,0.21733333
139,0.21733333,0.21733333
140,0.21733333,0.21733333
141,0.21733333,0.21733333
142,0.21733333,0.21733333
143,0.21733333,0.21733333
144,0.21733333,0.21733333
145,0.21733333,0.21733333
146,0.21733333,-0.05266668
147,0.21733333,-0.15533331
148,0.21733333,0.82133335
149,0.21733333,2.0426667
150,0.21733333,4.014375
151,0.21733333,7.6087503
152,0.21733333,11.1875
153,0.21733333,15.668125
154,0.21733333,23.7425
155,0.21733333,29.10125
156,0.21733333,34.634377
157,0.21733333,43.9125
158,0.21733333,50.88375
159,0.21733333,59.87
160,0.21733333,70.16375
161,0.21733333,79.226875
162,0.21733333,89.5
163,0.21733333,101.42
164,0.21733333,110.94
165,0.21733333,116.5325
166,0.21733333,118.1188
167,0.21733333,118.4713
168,0.21733333,118.4713
169,0.21733333,118.4713
170,0.21733333,118.4713
171,0.21733333,118.4713
172,0.21733333,118.4713
173,0.21733333,118.4713
174,0.21733333,118.4713
175,0.21733333,118.4713
176,0.21733333,118.4713
177,0.21733333,118.4713
178,0.21733333,118.4713
179,0.21733333,118.4713
180,0.21733333,118.4713
181,0.21733333,118.4713
182,0.21733333,118.4713
183,0.21733333,118.4713
184,0.21733333,118.4713
185,0.21733333,118.4713
186,0.21733333,118.4713
187,0.21733333,118.4713
188,0.21733333,118.4713
189,0.21733333,118.4713
190,0.21733333,118.4713
191,0.21733333,118.4713
192,0.21733333,118.4713
193,0.21733333,118.4713
194,0.21733333,118.4713
195,0.21733333,118.4713
196,0.21733333,118.4713
197,0.21733333,118.4713
198,0.21733333,118.4713
199,0.21733333,118.4713
200,0.21733333,118.4713
201,0.21733333,118.4713
202,0.21733333,118.4713
203,0.21733333,118.4713
204,0.21733333,118.4713
205,0.21733333,118.4713
206,0.21733333,118.4713
207,0.21733333,118.4713
208,0.21733333,118.4713
209,0.21733333,118.4713
210,0.21733333,118.4713
211,0.21733333,118.6213
212,0.21733333,118.715
213,0.21733333,118.7663
214,0.21733333,117.7088
215,0.21733333,112.55666
216,0.21733333,101.02
217,0.21733333,92.0
218,0.21733333,82.19
219,0.21733333,70.05125
220,0.21733333,62.82
221,0.21733333,50.81125
222,0.21733333,43.35375
223,0.21733333,37.0325
224,0.21733333,28.874374
225,0.0,23.99125
226,0.0,17.9825
227,0.21733333,11.176875
228,0.21733333,8.1625
229,0.21733333,4.513125
230,0.0,2.608
231,0.21733333,1.304
232,0.21733333,0.43466666
233,0.21733333,0.21733333
234,0.21733333,0.21733333
235,0.0,0.21733333
236,0.21733333,0.21733333
237,0.0,0.21733333
238,0.21733333,0.21733333
239,0.21733333,0.21733333
240,0.21733333,0.21733333
241,0.0,0.21733333
242,0.21733333,0.21733333
243,0.0,0.21733333
244,0.21733333,0.21733333
245,0.0,0.21733333
246,0.21733333,0.21733333
247,0.21733333,0.21733333
248,0.21733333,0.21733333
249,0.0,0.21733333
250,0.21733333,0.21733333
251,0.21733333,0.21733333
252,0.21733333,0.21733333
253,0.0,0.21733333
254,0.21733333,0.21733333
255,0.0,0.21733333
256,0.0,0.21733333
257,0.0,0.21733333
258,0.21733333,0.21733333
259,0.0,0.21733333
260,0.21733333,0.21733333
261,0.21733333,0.21733333
262,0.21733333,0.21733333
263,0.0,0.21733333
264,0.21733333,0.21733333
265,0.0,0.21733333
266,0.21733333,0.21733333
267,0.0,0.21733333
268,0.21733333,0.21733333
269,0.21733333,0.21733333
270,0.21733333,0.21733333
271,0.21733333,0.21733333
272,0.0,0.21733333
273,0.0,0.21733333
274,0.0,0.21733333
275,0.0,0.21733333
276,0.0,0.21733333
277,0.0,0.21733333
278,0.21733333,0.21733333
279,0.0,0.0
280,0.0,0.0
281,0.21733333,0.21733333
282,0.0,0.0
283,0.21733333,0.21733333
284,0.21733333,0.0
285,0.0,0.0
286,0.0,0.21733333
287,0.0,0.0
288,0.0,0.0
289,0.0,0.0
290,0.0,0.0
291,0.0,0.0
292,0.0,0.0
293,0.21733333,0.0
294,0.0,0.0
295,0.0,0.21733333
296,0.21733333,0.21733333
297,0.0,0.0
298,0.0,0.0
299,0.0,0.0
300,0.21733333,0.21733333
301,0.0,0.0
302,0.0,0.0
303,0.0,0.0
304,0.0,-0.55
305,0.0,-0.7826667
306,0.0,-0.13066667
307,0.0,0.73866665
308,0.0,3.2624998
309,0.0,5.76875
310,0.0,9.616875
311,0.21733333,14.219375
312,0.0,19.61125
313,0.21733333,27.123125
314,0.0,32.931873
315,0.0,38.95
316,0.0,46.0575
317,0.0,54.02
318,0.0,65.1575
319,0.0,73.3375
320,0.0,82.793335
321,0.21733333,95.68667
322,0.0,105.003334
323,0.0,115.3325
324,0.21733333,117.4138
325,0.0,117.9425
326,0.21733333,117.9425
327,0.0,117.9425
328,0.0,117.9425
329,0.0,117.9425
330,0.0,117.9425
331,0.0,117.9425
332,0.0,117.9425
333,0.0,117.9425
334,0.21733333,117.9425
335,0.0,117.9425
336,0.0,117.9425
337,0.0,117.9425
338,0.21733333,117.9425
339,0.21733333,117.9425
340,0.21733333,117.9425
341,0.0,117.9425
342,0.21733333,117.9425
343,0.0,117.9425
344,0.0,117.9425
345,0.0,117.9425
346,0.21733333,117.9425
347,0.0,117.9425
348,0.0,117.9425
349,0.0,117.9425
350,0.0,117.9425
351,0.0,117.9425
352,0.0,117.9425
353,0.21733333,117.9425
354,0.0,117.9425
355,0.0,117.9425
356,0.21733333,117.9425
357,0.0,117.9425
358,0.0,117.9425
359,0.0,117.9425
360,0.0,117.9425
361,0.21733333,117.9425
362,0.0,117.9425
363,0.21733333,117.9425
