frame_index,left_gripper_diff,right_gripper_diff
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
100,0.0,0.0
101,0.0,0.0
102,0.0,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.0
106,0.0,0.0
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,0.0,0.0
116,0.0,0.0
117,0.0,0.0
118,0.0,0.0
119,0.0,0.0
120,0.0,0.0
121,0.0,0.0
122,0.0,0.0
123,0.0,0.0
124,0.0,0.0
125,0.0,0.0
126,0.0,0.0
127,0.0,0.0
128,0.0,0.0
129,0.0,0.0
130,0.0,0.0
131,0.0,0.0
132,0.0,0.0
133,0.0,0.0
134,0.0,0.0
135,0.0,0.0
136,0.21733333,0.21733333
137,0.21733333,0.21733333
138,0.21733333,0.21733333
139,0.21733333,0.21733333
140,0.21733333,0.21733333
141,0.21733333,0.21733333
142,0.21733333,0.21733333
143,0.21733333,0.21733333
144,0.21733333,0.21733333
145,0.21733333,0.21733333
146,0.21733333,0.21733333
147,0.21733333,0.21733333
148,0.21733333,0.21733333
149,0.21733333,0.21733333
150,0.21733333,0.21733333
151,0.21733333,0.21733333
152,0.21733333,0.21733333
153,0.21733333,0.21733333
154,0.21733333,0.21733333
155,0.21733333,0.21733333
156,0.21733333,0.21733333
157,0.21733333,0.0
158,0.21733333,0.21733333
159,0.21733333,0.21733333
160,0.21733333,0.21733333
161,0.21733333,0.21733333
162,0.21733333,0.21733333
163,0.21733333,0.0
164,0.21733333,0.0
165,0.21733333,0.21733333
166,0.21733333,0.21733333
167,0.21733333,0.097333334
168,0.21733333,-0.3226667
169,0.21733333,-0.38533333
170,0.21733333,0.30400002
171,0.21733333,1.608
172,0.21733333,4.265
173,0.21733333,6.939375
174,0.21733333,10.176875
175,0.21733333,16.544374
176,0.21733333,22.615625
177,0.21733333,27.49875
178,0.21733333,35.54625
179,0.21733333,42.35375
180,0.21733333,49.275
181,0.21733333,61.17
182,0.21733333,68.495
183,0.21733333,77.26375
184,0.21733333,91.0
185,0.21733333,99.442
186,0.21733333,111.55666
187,0.21733333,116.7088
188,0.21733333,117.7663
189,0.21733333,118.1188
190,0.21733333,118.1188
191,0.21733333,118.1188
192,0.21733333,118.1188
193,0.21733333,118.1188
194,0.21733333,118.1188
195,0.21733333,118.1188
196,0.21733333,118.1188
197,0.21733333,118.1188
198,0.21733333,118.1188
199,0.21733333,118.1188
200,0.21733333,118.1188
201,0.21733333,118.1188
202,0.21733333,118.1188
203,0.21733333,118.1188
204,0.21733333,118.1188
205,0.21733333,118.1188
206,0.21733333,118.1188
207,0.21733333,118.1188
208,0.21733333,118.1188
209,0.21733333,118.1188
210,0.0,118.1188
211,0.21733333,118.1188
212,0.21733333,118.1188
213,0.21733333,118.1188
214,0.21733333,118.1188
215,0.21733333,118.1188
216,0.21733333,118.1188
217,0.21733333,118.1188
218,0.21733333,118.1188
219,0.21733333,118.1188
220,0.0,118.1188
221,0.0,118.1188
222,0.21733333,118.1188
223,0.21733333,118.1188
224,0.0,118.1188
225,0.21733333,118.1188
226,0.0,118.1188
227,0.21733333,118.1188
228,0.21733333,118.1188
229,0.21733333,118.1188
230,0.0,118.1188
231,0.21733333,118.1188
232,0.21733333,118.1188
233,0.21733333,118.1188
234,0.0,118.45879
235,0.21733333,119.1188
236,0.21733333,118.7663
237,0.0,118.0613
238,0.0,113.79
239,0.21733333,107.23
240,0.0,98.708
241,0.21733333,86.19833
242,0.21733333,76.30063
243,0.0,67.82625
244,0.0,56.97
245,0.0,48.66625
246,0.0,41.895
247,0.0,33.080624
248,0.0,27.371876
249,0.0,22.36375
250,0.21733333,14.545625
251,0.0,10.170625
252,0.0,7.27
253,0.0,4.76375
254,0.0,2.1733334
255,0.21733333,0.8693333
256,0.0,0.21733333
257,0.21733333,0.21733333
258,0.0,0.21733333
259,0.21733333,0.21733333
260,0.0,0.21733333
261,0.21733333,0.21733333
262,0.0,0.21733333
263,0.0,0.21733333
264,0.0,0.21733333
265,0.0,0.21733333
266,0.21733333,0.21733333
267,0.0,0.21733333
268,0.0,0.21733333
269,0.21733333,0.21733333
270,0.21733333,0.21733333
271,0.0,0.21733333
272,0.0,0.21733333
273,0.0,0.21733333
274,0.21733333,0.21733333
275,0.21733333,0.21733333
276,0.21733333,0.21733333
277,0.21733333,0.0
278,0.21733333,0.21733333
279,0.0,0.21733333
280,0.0,0.21733333
281,0.0,0.21733333
282,0.0,0.21733333
283,0.0,0.21733333
284,0.0,0.21733333
285,0.0,0.0
286,0.21733333,0.21733333
287,0.21733333,0.21733333
288,0.21733333,0.21733333
289,0.0,0.0
290,0.0,0.21733333
291,0.0,0.0
292,0.21733333,0.21733333
293,0.0,0.21733333
294,0.0,0.21733333
295,0.0,0.21733333
296,0.21733333,0.21733333
297,0.0,0.0
298,0.21733333,0.21733333
299,0.0,0.21733333
300,0.0,0.21733333
301,0.21733333,0.21733333
302,0.0,0.21733333
303,0.0,0.21733333
304,0.0,0.21733333
305,0.0,0.21733333
306,0.21733333,0.21733333
307,0.0,0.21733333
308,0.0,0.21733333
309,0.0,0.0
310,0.0,0.21733333
311,0.0,0.0
312,0.0,0.21733333
313,0.0,0.21733333
314,0.0,0.21733333
315,0.0,0.21733333
316,0.21733333,0.0
317,0.0,0.21733333
318,0.0,0.21733333
319,0.0,0.21733333
320,0.0,0.21733333
321,0.21733333,0.21733333
322,0.0,0.08733334
323,0.21733333,-0.23266666
324,0.0,0.17933333
325,0.0,0.956
326,0.0,2.510625
327,0.0,5.016875
328,0.21733333,7.6087503
329,0.0,10.850625
330,0.0,17.85875
331,0.0,23.7425
332,0.0,30.80375
333,0.0,38.95
334,0.21733333,43.37625
335,0.0,54.02
336,0.21733333,62.9325
337,0.21733333,73.3375
338,0.0,82.793335
339,0.21733333,92.2
340,0.0,105.003334
341,0.21733333,112.79
342,0.0,117.0613
343,0.0,118.295
344,0.0,118.4713
345,0.21733333,118.4713
346,0.0,118.4713
347,0.0,118.4713
348,0.0,118.4713
349,0.0,118.4713
350,0.21733333,118.4713
351,0.0,118.4713
352,0.0,118.4713
353,0.21733333,118.4713
354,0.21733333,118.4713
355,0.21733333,118.4713
356,0.0,118.4713
357,0.21733333,118.4713
358,0.0,118.4713
359,0.21733333,118.4713
360,0.0,118.4713
361,0.0,118.4713
362,0.21733333,118.4713
363,0.21733333,118.4713
364,0.0,118.4713
365,0.0,118.4713
366,0.0,118.4713
367,0.0,118.4713
