motion_index,joint_index,joint_name,err_abs_mean,err_abs_p95,corr_err_vel_abs,corr_err_acc_abs,corr_err_current_abs,reg_r2,reg_beta_vel_abs,reg_beta_acc_abs,reg_beta_current_abs
0,0,idx11_head_joint1,0.017596302554011345,0.06882757321000099,0.5614492952089821,0.6014018830362114,,0.4153988685922113,0.30041798325422786,0.41025711855173036,
0,1,idx12_head_joint2,0.15361908078193665,0.16051959991455078,0.8791207975545384,0.6551718935666043,,0.8587584840313776,1.4651753018753704,-0.655259482474833,
0,2,idx21_arm_l_joint1,4.960089683532715,6.585514068603516,0.6278288098735367,0.4774981817724432,-0.08849723922383673,0.4337325781686785,0.9781468436009545,-0.39415416410479454,-0.08849661566732914
0,3,idx22_arm_l_joint2,2.9532148838043213,4.4584221839904785,0.20798681513834627,0.19888582243331054,0.14458264844415503,0.06654677218974703,0.15108405851680043,0.06901401986864616,0.14799403780407663
0,4,idx23_arm_l_joint3,2.9754486083984375,3.391756057739258,0.7319666695637171,0.5544537007803796,-0.02027977543001796,0.5837850550070873,1.1600740744988087,-0.4796281527555621,-0.0286542888389838
0,5,idx24_arm_l_joint4,2.0565757751464844,6.712652206420898,0.3099253671656062,0.2696936376287463,-0.0654509900932342,0.09887374328563536,0.289753348313997,0.020897628514232703,-0.05249535515420162
0,6,idx25_arm_l_joint5,1.2720564603805542,3.1189775466918945,0.5709144571528134,0.4611840177055932,-0.031923602236769294,0.348735955450877,0.4649133281144421,0.18300480527951424,0.034102550296459255
0,7,idx26_arm_l_joint6,0.7912070155143738,1.9012184143066406,0.7323169527804411,0.5298797744918725,0.032984056497105986,0.601548737329237,1.214487215542482,-0.5449806210308008,0.028297581490224433
0,8,idx27_arm_l_joint7,0.376557320356369,1.8422653675079346,0.47172633277448117,0.07801378014245493,0.01678887189407999,0.47459159469161205,1.1438601114445917,-0.8383211411734555,0.024019500039520914
0,9,idx61_arm_r_joint1,5.694051265716553,7.328779220581055,0.6854033195416986,0.5119574990278888,-0.08943811745125306,0.5272721939020459,1.129557628685778,-0.49768984142976896,-0.08794563572319025
0,10,idx62_arm_r_joint2,2.132011651992798,4.0148234367370605,0.27494966078891975,0.2272134496245613,0.14391494353756962,0.09817014178438077,0.33090776273604683,-0.061761330879629234,0.14744938356390447
0,11,idx63_arm_r_joint3,2.9429454803466797,3.535440444946289,0.8448451379341041,0.6349272461505958,0.04199015781711909,0.7850070410696571,1.3681736199394645,-0.5867407273656362,0.039292175369852744
0,12,idx64_arm_r_joint4,1.024487853050232,2.1180505752563477,0.4259586772456928,0.3247592796701235,0.08110242824501086,0.18617859889398813,0.48373981580841374,-0.0740684881195416,0.05153798424494943
0,13,idx65_arm_r_joint5,1.2457945346832275,2.448942184448242,0.2168265699618814,0.08400161769199554,-0.05233396981130553,0.051518105156354355,0.26310012648008874,-0.0792846453729201,-0.021612074311946394
0,14,idx66_arm_r_joint6,0.79091477394104,1.956277847290039,0.8198944184881036,0.6013988450036044,0.0268287900463276,0.7459632383753588,1.3389893843519818,-0.5857185621109353,0.014304874739872186
0,15,idx67_arm_r_joint7,0.2922287881374359,1.5005156993865967,0.8221579481205632,0.4211981932184995,0.0053138924718745635,0.7779658836056071,1.1995524836408653,-0.49437088186104516,-0.005194457345576442
