motion_index,time_index,timestamp,joint_index,joint_name,sim_pos,real_pos,err,abs_err,real_vel_abs,real_acc_abs,current_abs
0,11,0.22,17,idx81_gripper_r_outer_joint1,0.2913814187049866,0.032600000500679016,0.25878143310546875,0.25878143310546875,1.6299998760223389,81.49996948242188,
0,12,0.24,0,idx11_head_joint1,0.20555204153060913,0.2229308933019638,-0.017378851771354675,0.017378851771354675,0.0,0.0,
0,12,0.24,1,idx12_head_joint2,23.1545467376709,24.988706588745117,-1.8341598510742188,1.8341598510742188,0.0,0.03814697265625,
0,12,0.24,2,idx21_arm_l_joint1,-55.60416030883789,-61.54918670654297,5.945026397705078,5.945026397705078,0.01010894775390625,1.0061264038085938,-1434.5999755859375
0,12,0.24,3,idx22_arm_l_joint2,46.306419372558594,35.00739288330078,11.299026489257812,11.299026489257812,0.0,0.4982948303222656,-624.2000122070312
0,12,0.24,4,idx23_arm_l_joint3,21.065046310424805,16.0125789642334,5.052467346191406,5.052467346191406,0.030040740966796875,1.3756752014160156,-1741.0
0,12,0.24,5,idx24_arm_l_joint4,-69.91705322265625,-73.56891632080078,3.6518630981445312,3.6518630981445312,0.02002716064453125,0.37670135498046875,-423.20001220703125
0,12,0.24,6,idx25_arm_l_joint5,39.555335998535156,41.851898193359375,-2.2965621948242188,2.2965621948242188,0.010013580322265625,0.7462501525878906,-463.6000061035156
0,12,0.24,7,idx26_arm_l_joint6,79.49010467529297,85.68082427978516,-6.1907196044921875,6.1907196044921875,0.01010894775390625,0.629425048828125,-186.1999969482422
0,12,0.24,8,idx27_arm_l_joint7,-9.957374572753906,-10.750370979309082,0.7929964065551758,0.7929964065551758,0.03998279571533203,0.24974346160888672,-111.0
0,12,0.24,9,idx61_arm_r_joint1,55.5743408203125,61.55098342895508,-5.976642608642578,5.976642608642578,0.009918212890625,3.1232833862304688,720.0
0,12,0.24,10,idx62_arm_r_joint2,-46.244232177734375,-35.00619125366211,-11.238040924072266,11.238040924072266,0.019931793212890625,0.12636184692382812,1451.4000244140625
0,12,0.24,11,idx63_arm_r_joint3,-21.030363082885742,-16.011978149414062,-5.01838493347168,5.01838493347168,0.0,0.0,1206.199951171875
0,12,0.24,12,idx64_arm_r_joint4,69.95658111572266,73.56671905517578,-3.610137939453125,3.610137939453125,0.01010894775390625,4.2438507080078125,1237.800048828125
0,12,0.24,13,idx65_arm_r_joint5,-39.54047775268555,-41.85110092163086,2.3106231689453125,2.3106231689453125,0.010013580322265625,0.6246566772460938,987.4000244140625
0,12,0.24,14,idx66_arm_r_joint6,-79.47799682617188,-85.68062591552734,6.202629089355469,6.202629089355469,0.01010894775390625,1.0013580322265625,-73.19999694824219
0,12,0.24,15,idx67_arm_r_joint7,9.955451011657715,10.748170852661133,-0.792719841003418,0.792719841003418,0.010013580322265625,1.2511014938354492,185.39999389648438
0,12,0.24,16,idx41_gripper_l_outer_joint1,0.24589936435222626,0.08149999380111694,0.16439937055110931,0.16439937055110931,0.815000057220459,50.93749237060547,
0,12,0.24,17,idx81_gripper_r_outer_joint1,0.24595609307289124,0.016299990937113762,0.22965610027313232,0.22965610027313232,0.8149992823600769,61.125022888183594,
0,13,0.26,0,idx11_head_joint1,0.20626245439052582,0.2229308933019638,-0.01666843891143799,0.01666843891143799,0.0,0.0,
0,13,0.26,1,idx12_head_joint2,23.442935943603516,24.988706588745117,-1.5457706451416016,1.5457706451416016,0.00152587890625,0.095367431640625,
0,13,0.26,2,idx21_arm_l_joint1,-56.024410247802734,-61.548580169677734,5.524169921875,5.524169921875,0.020122528076171875,0.12874603271484375,-1436.4000244140625
0,13,0.26,3,idx22_arm_l_joint2,45.699398040771484,35.00739288330078,10.692005157470703,10.692005157470703,0.019931793212890625,1.2493133544921875,-621.7999877929688
0,13,0.26,4,idx23_arm_l_joint3,20.932119369506836,16.011377334594727,4.920742034912109,4.920742034912109,0.04000663757324219,0.5018711090087891,-1744.0
0,13,0.26,5,idx24_arm_l_joint4,-70.52159118652344,-73.56831359863281,3.046722412109375,3.046722412109375,0.02002716064453125,0.37670135498046875,-414.8000183105469
0,13,0.26,6,idx25_arm_l_joint5,40.24013137817383,41.85130310058594,-1.6111717224121094,1.6111717224121094,0.009918212890625,0.7486343383789062,-462.3999938964844
0,13,0.26,7,idx26_arm_l_joint6,80.65055847167969,85.68082427978516,-5.030265808105469,5.030265808105469,0.0,0.25272369384765625,-177.8000030517578
0,13,0.26,8,idx27_arm_l_joint7,-10.102246284484863,-10.751570701599121,0.6493244171142578,0.6493244171142578,0.019979476928710938,1.9991397857666016,-111.0
0,13,0.26,9,idx61_arm_r_joint1,55.993896484375,61.549781799316406,-5.555885314941406,5.555885314941406,0.0598907470703125,1.2493133544921875,726.0
0,13,0.26,10,idx62_arm_r_joint2,-45.633914947509766,-35.00559616088867,-10.628318786621094,10.628318786621094,0.0,1.621246337890625,1449.5999755859375
0,13,0.26,11,idx63_arm_r_joint3,-20.902467727661133,-16.011978149414062,-4.89048957824707,4.89048957824707,0.0,0.0,1206.800048828125
0,13,0.26,12,idx64_arm_r_joint4,70.55785369873047,73.56851959228516,-3.0106658935546875,3.0106658935546875,0.0598907470703125,0.11920928955078125,1234.199951171875
0,13,0.26,13,idx65_arm_r_joint5,-40.2275390625,-41.85110092163086,1.6235618591308594,1.6235618591308594,0.0,0.2503395080566406,991.5999755859375
0,13,0.26,14,idx66_arm_r_joint6,-80.6378402709961,-85.68002319335938,5.042182922363281,5.042182922363281,0.02002716064453125,0.12874603271484375,-73.80000305175781
0,13,0.26,15,idx67_arm_r_joint7,10.099663734436035,10.748772621154785,-0.64910888671875,0.64910888671875,0.03001689910888672,0.49889087677001953,183.60000610351562
0,13,0.26,16,idx41_gripper_l_outer_joint1,0.18355770409107208,0.08149999380111694,0.10205771028995514,0.10205771028995514,0.0,20.375001907348633,
0,13,0.26,17,idx81_gripper_r_outer_joint1,0.1856841892004013,0.06519997119903564,0.12048421800136566,0.12048421800136566,0.8150009512901306,61.12494659423828,
0,14,0.28,0,idx11_head_joint1,0.20662541687488556,0.2229308933019638,-0.016305476427078247,0.016305476427078247,0.0,0.0,
0,14,0.28,1,idx12_head_joint2,23.67451286315918,24.988645553588867,-1.3141326904296875,1.3141326904296875,0.003814697265625,0.0762939453125,
0,14,0.28,2,idx21_arm_l_joint1,-56.280723571777344,-61.54838180541992,5.267658233642578,5.267658233642578,0.0049591064453125,0.5030632019042969,-1435.800048828125
0,14,0.28,3,idx22_arm_l_joint2,44.8326530456543,35.0081901550293,9.824462890625,9.824462890625,0.0499725341796875,0.6270408630371094,-623.0
0,14,0.28,4,idx23_arm_l_joint3,20.71270179748535,16.01097869873047,4.701723098754883,4.701723098754883,0.009965896606445312,1.7499923706054688,-1744.199951171875
0,14,0.28,5,idx24_arm_l_joint4,-70.78398895263672,-73.568115234375,2.7841262817382812,2.7841262817382812,0.0049591064453125,1.621246337890625,-424.3999938964844
0,14,0.28,6,idx25_arm_l_joint5,40.84944534301758,41.85150146484375,-1.0020561218261719,1.0020561218261719,0.019931793212890625,1.3709068298339844,-463.20001220703125
0,14,0.28,7,idx26_arm_l_joint6,81.52579498291016,85.68082427978516,-4.155029296875,4.155029296875,0.0,0.0,-175.8000030517578
0,14,0.28,8,idx27_arm_l_joint7,-10.22139835357666,-10.75117015838623,0.5297718048095703,0.5297718048095703,0.03998279571533203,1.9985437393188477,-111.0
0,14,0.28,9,idx61_arm_r_joint1,56.24980926513672,61.548587799072266,-5.298778533935547,5.298778533935547,0.0598907470703125,1.1205673217773438,725.5999755859375
0,14,0.28,10,idx62_arm_r_joint2,-44.76664352416992,-35.00619125366211,-9.760452270507812,9.760452270507812,0.044918060302734375,0.7510185241699219,1448.199951171875
0,14,0.28,11,idx63_arm_r_joint3,-20.68772315979004,-16.011978149414062,-4.675745010375977,4.675745010375977,0.0,0.37550926208496094,1209.0
0,14,0.28,12,idx64_arm_r_joint4,70.8184585571289,73.5691146850586,-2.7506561279296875,2.7506561279296875,0.0148773193359375,1.4972686767578125,1229.0
0,14,0.28,13,idx65_arm_r_joint5,-40.838722229003906,-41.85110092163086,1.0123786926269531,1.0123786926269531,0.0,0.0,996.5999755859375
0,14,0.28,14,idx66_arm_r_joint6,-81.51241302490234,-85.67982482910156,4.167411804199219,4.167411804199219,0.0049591064453125,0.87738037109375,-76.0
0,14,0.28,15,idx67_arm_r_joint7,10.219134330749512,10.749371528625488,-0.5302371978759766,0.5302371978759766,0.029969215393066406,0.750422477722168,179.0
0,14,0.28,16,idx41_gripper_l_outer_joint1,0.1087372899055481,0.08149999380111694,0.027237296104431152,0.027237296104431152,0.0,0.0,
0,14,0.28,17,idx81_gripper_r_outer_joint1,0.10954636335372925,0.04890003055334091,0.060646332800388336,0.060646332800388336,1.6299985647201538,20.37506103515625,
0,15,0.3,0,idx11_head_joint1,0.20670711994171143,0.2229308933019638,-0.01622377336025238,0.01622377336025238,0.0,0.0,
0,15,0.3,1,idx12_head_joint2,23.85976791381836,24.988554000854492,-1.1287860870361328,1.1287860870361328,0.00457763671875,0.03814697265625,
0,15,0.3,2,idx21_arm_l_joint1,-56.437095642089844,-61.54838180541992,5.111286163330078,5.111286163330078,0.0,0.5006790161132812,-1434.0
0,15,0.3,3,idx22_arm_l_joint2,43.87349319458008,35.00939178466797,8.86410140991211,8.86410140991211,0.045013427734375,0.7486343383789062,-626.0
0,15,0.3,4,idx23_arm_l_joint3,20.46104621887207,16.01097869873047,4.450067520141602,4.450067520141602,0.029993057250976562,1.4984607696533203,-1743.0
0,15,0.3,5,idx24_arm_l_joint4,-70.83478546142578,-73.568115234375,2.7333297729492188,2.7333297729492188,0.04482269287109375,1.7499923706054688,-443.0
0,15,0.3,6,idx25_arm_l_joint5,41.38862228393555,41.85210037231445,-0.46347808837890625,0.46347808837890625,0.044918060302734375,0.3743171691894531,-465.0
0,15,0.3,7,idx26_arm_l_joint6,82.18952178955078,85.68082427978516,-3.491302490234375,3.491302490234375,0.0,0.1239776611328125,-177.0
0,15,0.3,8,idx27_arm_l_joint7,-10.319198608398438,-10.749971389770508,0.4307727813720703,0.4307727813720703,0.05996227264404297,0.2503395080566406,-111.0
0,15,0.3,9,idx61_arm_r_joint1,56.40605163574219,61.547386169433594,-5.141334533691406,5.141334533691406,0.01506805419921875,2.1195411682128906,722.0
0,15,0.3,10,idx62_arm_r_joint2,-43.809059143066406,-35.00739288330078,-8.801666259765625,8.801666259765625,0.030040740966796875,1.1229515075683594,1447.0
0,15,0.3,11,idx63_arm_r_joint3,-20.440195083618164,-16.011978149414062,-4.428216934204102,4.428216934204102,0.015020370483398438,0.49948692321777344,1212.0
0,15,0.3,12,idx64_arm_r_joint4,70.86869812011719,73.5691146850586,-2.7004165649414062,2.7004165649414062,0.0,0.3719329833984375,1223.0
0,15,0.3,13,idx65_arm_r_joint5,-41.379127502441406,-41.85110092163086,0.4719734191894531,0.4719734191894531,0.0,0.0,1002.0
0,15,0.3,14,idx66_arm_r_joint6,-82.17576599121094,-85.67982482910156,3.504058837890625,3.504058837890625,0.01506805419921875,0.7486343383789062,-79.0
0,15,0.3,15,idx67_arm_r_joint7,10.317997932434082,10.749971389770508,-0.4319734573364258,0.4319734573364258,0.0,1.373887062072754,173.0
0,15,0.3,16,idx41_gripper_l_outer_joint1,0.030225463211536407,0.08149999380111694,-0.051274530589580536,0.051274530589580536,0.0,0.0,
0,15,0.3,17,idx81_gripper_r_outer_joint1,0.02512415684759617,2.914667085462952e-08,0.02512412704527378,0.02512412704527378,1.4901161193847656e-06,91.68744659423828,
0,16,0.32,0,idx11_head_joint1,0.20657309889793396,0.2229308933019638,-0.016357794404029846,0.016357794404029846,0.0,0.0,
0,16,0.32,1,idx12_head_joint2,24.00747299194336,24.988462448120117,-0.9809894561767578,0.9809894561767578,0.002288818359375,0.2288818359375,
0,16,0.32,2,idx21_arm_l_joint1,-56.53575897216797,-61.54838180541992,5.012622833251953,5.012622833251953,0.01506805419921875,1.4972686767578125,-1436.4000244140625
0,16,0.32,3,idx22_arm_l_joint2,42.94009017944336,35.00999069213867,7.9300994873046875,7.9300994873046875,0.02002716064453125,1.3756752014160156,-629.0
0,16,0.32,4,idx23_arm_l_joint3,20.214754104614258,16.012178421020508,4.20257568359375,4.20257568359375,0.0499725341796875,0.2503395080566406,-1752.5999755859375
0,16,0.32,5,idx24_arm_l_joint4,-70.77190399169922,-73.56990814208984,2.798004150390625,2.798004150390625,0.06504058837890625,1.3685226440429688,-428.6000061035156
0,16,0.32,6,idx25_arm_l_joint5,41.8604736328125,41.85329818725586,0.007175445556640625,0.007175445556640625,0.03490447998046875,2.1195411682128906,-465.0
0,16,0.32,7,idx26_arm_l_joint6,82.69910430908203,85.68082427978516,-2.981719970703125,2.981719970703125,0.0049591064453125,0.5006790161132812,-175.1999969482422
0,16,0.32,8,idx27_arm_l_joint7,-10.399316787719727,-10.748771667480469,0.3494548797607422,0.3494548797607422,0.049996376037597656,0.9989738464355469,-109.80000305175781
0,16,0.32,9,idx61_arm_r_joint1,56.50475311279297,61.5479850769043,-5.043231964111328,5.043231964111328,0.024890899658203125,0.6246566772460938,720.2000122070312
0,16,0.32,10,idx62_arm_r_joint2,-42.878509521484375,-35.00739288330078,-7.871116638183594,7.871116638183594,0.0,0.7510185241699219,1446.4000244140625
0,16,0.32,11,idx63_arm_r_joint3,-20.1973934173584,-16.011377334594727,-4.186016082763672,4.186016082763672,0.019979476928710938,0.6258487701416016,1212.0
0,16,0.32,12,idx64_arm_r_joint4,70.80609893798828,73.5691146850586,-2.7630157470703125,2.7630157470703125,0.0,0.0,1236.199951171875
0,16,0.32,13,idx65_arm_r_joint5,-41.851463317871094,-41.85110092163086,-0.000362396240234375,0.000362396240234375,0.0,0.0,1002.5999755859375
0,16,0.32,14,idx66_arm_r_joint6,-82.68533325195312,-85.68042755126953,2.9950942993164062,2.9950942993164062,0.02498626708984375,0.12874603271484375,-75.4000015258789
0,16,0.32,15,idx67_arm_r_joint7,10.39960765838623,10.749371528625488,-0.3497638702392578,0.3497638702392578,0.02498626708984375,0.24974346160888672,173.60000610351562
0,16,0.32,16,idx41_gripper_l_outer_joint1,-0.004462180659174919,0.08149999380111694,-0.08596217632293701,0.08596217632293701,0.0,0.0,
0,16,0.32,17,idx81_gripper_r_outer_joint1,-0.004340046551078558,0.048899970948696136,-0.05324001610279083,0.05324001610279083,2.037499189376831,20.37505340576172,
0,17,0.34,0,idx11_head_joint1,0.2062913179397583,0.2229308933019638,-0.016639575362205505,0.016639575362205505,0.0,0.0,
0,17,0.34,1,idx12_head_joint2,24.125085830688477,24.988462448120117,-0.8633766174316406,0.8633766174316406,0.00457763671875,0.209808349609375,
0,17,0.34,2,idx21_arm_l_joint1,-56.60248947143555,-61.54898452758789,4.946495056152344,4.946495056152344,0.0598907470703125,0.6222724914550781,-1437.0
0,17,0.34,3,idx22_arm_l_joint2,42.106082916259766,35.01019287109375,7.095890045166016,7.095890045166016,0.010013580322265625,1.7499923706054688,-631.2000122070312
0,17,0.34,4,idx23_arm_l_joint3,19.996204376220703,16.012977600097656,3.983226776123047,3.983226776123047,0.019979476928710938,1.748800277709961,-1758.5999755859375
0,17,0.34,5,idx24_arm_l_joint4,-70.6622543334961,-73.57071685791016,2.9084625244140625,2.9084625244140625,0.009918212890625,2.6273727416992188,-421.6000061035156
0,17,0.34,6,idx25_arm_l_joint5,42.26784133911133,41.85349655151367,0.41434478759765625,0.41434478759765625,0.03986358642578125,2.1195411682128906,-465.20001220703125
0,17,0.34,7,idx26_arm_l_joint6,83.09552001953125,85.68062591552734,-2.5851058959960938,2.5851058959960938,0.02002716064453125,0.1239776611328125,-174.1999969482422
0,17,0.34,8,idx27_arm_l_joint7,-10.464798927307129,-10.747971534729004,0.283172607421875,0.283172607421875,0.020003318786621094,1.7499923706054688,-110.0
0,17,0.34,9,idx61_arm_r_joint1,56.57157516479492,61.54838180541992,-4.976806640625,4.976806640625,0.009918212890625,0.8702278137207031,719.4000244140625
0,17,0.34,10,idx62_arm_r_joint2,-42.04792404174805,-35.00739288330078,-7.040531158447266,7.040531158447266,0.0,1.0013580322265625,1447.199951171875
0,17,0.34,11,idx63_arm_r_joint3,-19.98163414001465,-16.011178970336914,-3.9704551696777344,3.9704551696777344,0.010013580322265625,1.2481212615966797,1215.5999755859375
0,17,0.34,12,idx64_arm_r_joint4,70.69707489013672,73.5691146850586,-2.872039794921875,2.872039794921875,0.0,0.5006790161132812,1243.4000244140625
0,17,0.34,13,idx65_arm_r_joint5,-42.2587890625,-41.85110092163086,-0.4076881408691406,0.4076881408691406,0.0,0.0,1000.0
0,17,0.34,14,idx66_arm_r_joint6,-83.08187866210938,-85.68082427978516,2.5989456176757812,2.5989456176757812,0.009918212890625,0.8726119995117188,-73.19999694824219
0,17,0.34,15,idx67_arm_r_joint7,10.467166900634766,10.748971939086914,-0.28180503845214844,0.28180503845214844,0.009989738464355469,0.8744001388549805,175.59999084472656
0,17,0.34,16,idx41_gripper_l_outer_joint1,-0.006015797145664692,0.08149999380111694,-0.08751579374074936,0.08751579374074936,0.0,20.374990463256836,
0,17,0.34,17,idx81_gripper_r_outer_joint1,-0.005869449116289616,0.08149999380111694,-0.08736944198608398,0.08736944198608398,0.815000593662262,50.93748092651367,
0,18,0.36,0,idx11_head_joint1,0.2059285044670105,0.2229308933019638,-0.017002388834953308,0.017002388834953308,0.0,0.0,
0,18,0.36,1,idx12_head_joint2,24.21887969970703,24.988645553588867,-0.7697658538818359,0.7697658538818359,0.006103515625,0.0762939453125,
0,18,0.36,2,idx21_arm_l_joint1,-56.652427673339844,-61.550777435302734,4.898349761962891,4.898349761962891,0.039958953857421875,2.3674964904785156,-1434.0
0,18,0.36,3,idx22_arm_l_joint2,41.40879821777344,35.00959014892578,6.399208068847656,6.399208068847656,0.0499725341796875,1.7476081848144531,-631.7999877929688
0,18,0.36,4,idx23_arm_l_joint3,19.815826416015625,16.012977600097656,3.8028488159179688,3.8028488159179688,0.019979476928710938,1.748800277709961,-1757.4000244140625
0,18,0.36,5,idx24_arm_l_joint4,-70.54716491699219,-73.56951141357422,3.0223464965820312,3.0223464965820312,0.0400543212890625,0.0,-429.3999938964844
0,18,0.36,6,idx25_arm_l_joint5,42.613765716552734,41.85170364379883,0.7620620727539062,0.7620620727539062,0.049877166748046875,1.2445449829101562,-465.79998779296875
0,18,0.36,7,idx26_arm_l_joint6,83.41045379638672,85.68002319335938,-2.2695693969726562,2.2695693969726562,0.0,1.6307830810546875,-174.8000030517578
0,18,0.36,8,idx27_arm_l_joint7,-10.518414497375488,-10.747971534729004,0.22955703735351562,0.22955703735351562,0.020003318786621094,1.7499923706054688,-113.0
0,18,0.36,9,idx61_arm_r_joint1,56.621482849121094,61.54838180541992,-4.926898956298828,4.926898956298828,0.009918212890625,0.8702278137207031,720.5999755859375
0,18,0.36,10,idx62_arm_r_joint2,-41.353939056396484,-35.00739288330078,-6.346546173095703,6.346546173095703,0.0400543212890625,2.5010108947753906,1450.800048828125
0,18,0.36,11,idx63_arm_r_joint3,-19.8034725189209,-16.011777877807617,-3.7916946411132812,3.7916946411132812,0.02994537353515625,0.49948692321777344,1226.4000244140625
0,18,0.36,12,idx64_arm_r_joint4,70.58304595947266,73.5691146850586,-2.9860687255859375,2.9860687255859375,0.02002716064453125,1.2493133544921875,1238.5999755859375
0,18,0.36,13,idx65_arm_r_joint5,-42.60456466674805,-41.85110092163086,-0.7534637451171875,0.7534637451171875,0.0,0.0,991.0
0,18,0.36,14,idx66_arm_r_joint6,-83.39688873291016,-85.68082427978516,2.283935546875,2.283935546875,0.009918212890625,0.8726119995117188,-73.80000305175781
0,18,0.36,15,idx67_arm_r_joint7,10.522953987121582,10.748971939086914,-0.22601795196533203,0.22601795196533203,0.009989738464355469,0.8744001388549805,180.39999389648438
0,18,0.36,16,idx41_gripper_l_outer_joint1,-0.0068313200026750565,0.08149999380111694,-0.08833131194114685,0.08833131194114685,0.8149995803833008,50.9374885559082,
0,18,0.36,17,idx81_gripper_r_outer_joint1,-0.006662590429186821,0.08149999380111694,-0.08816258609294891,0.08816258609294891,0.0,20.375015258789062,
0,19,0.38,0,idx11_head_joint1,0.20554222166538239,0.2229308933019638,-0.01738867163658142,0.01738867163658142,0.0,0.0,
0,19,0.38,1,idx12_head_joint2,24.29397964477539,24.988706588745117,-0.6947269439697266,0.6947269439697266,0.00152587890625,0.2086162567138672,
0,19,0.38,2,idx21_arm_l_joint1,-56.6937141418457,-61.55058288574219,4.856868743896484,4.856868743896484,0.034809112548828125,1.7476081848144531,-1431.4000244140625
0,19,0.38,3,idx22_arm_l_joint2,40.85847854614258,35.00819396972656,5.850284576416016,5.850284576416016,0.07991790771484375,0.1239776611328125,-630.4000244140625
0,19,0.38,4,idx23_arm_l_joint3,19.675378799438477,16.012178421020508,3.6632003784179688,3.6632003784179688,0.0499725341796875,0.2503395080566406,-1758.5999755859375
0,19,0.38,5,idx24_arm_l_joint4,-70.45039367675781,-73.5691146850586,3.1187210083007812,3.1187210083007812,0.009918212890625,1.7499923706054688,-430.3999938964844
0,19,0.38,6,idx25_arm_l_joint5,42.90279769897461,41.85150146484375,1.0512962341308594,1.0512962341308594,0.009918212890625,1.621246337890625,-466.79998779296875
0,19,0.38,7,idx26_arm_l_joint6,83.66626739501953,85.68062591552734,-2.0143585205078125,2.0143585205078125,0.04520416259765625,0.37670135498046875,-180.1999969482422
0,19,0.38,8,idx27_arm_l_joint7,-10.562457084655762,-10.748771667480469,0.18631458282470703,0.18631458282470703,0.049996376037597656,0.1251697540283203,-105.60000610351562
0,19,0.38,9,idx61_arm_r_joint1,56.662479400634766,61.5479850769043,-4.885505676269531,4.885505676269531,0.024890899658203125,0.6246566772460938,716.2000122070312
0,19,0.38,10,idx62_arm_r_joint2,-40.806575775146484,-35.008995056152344,-5.797580718994141,5.797580718994141,0.10004043579101562,0.25272369384765625,1452.0
0,19,0.38,11,idx63_arm_r_joint3,-19.66503143310547,-16.01237678527832,-3.6526546478271484,3.6526546478271484,0.029993057250976562,0.3731250762939453,1226.0
0,19,0.38,12,idx64_arm_r_joint4,70.48751068115234,73.56991577148438,-3.0824050903320312,3.0824050903320312,0.0499725341796875,0.5006790161132812,1229.0
